award_date,grant_number
2021-03-15,1F31HD104491-01
2021-03-15,5R01EY021731-10
2021-03-15,5R01CA216108-05
2021-03-15,2R01NS065856-10A1
2021-03-15,1R01DE029445-01A1
2021-03-15,1K08HL157700-01
2021-03-15,1T32GM136501-01A1
2021-03-15,1K99HL157421-01
2021-03-15,5U54MD013376-03
2021-03-15,5R01HL141078-04
2021-03-15,5R01MH119197-02
2021-03-15,5U19AI142742-03
2021-03-15,1R21HG011506-01
2021-03-15,5U19AI142742-03
2021-03-15,1R21AI159307-01
2021-03-15,5R21DE028506-02
2021-03-15,5F31HD098816-03
2021-03-15,5R01EB026859-09
2021-03-15,5K23MH114021-04
2021-03-15,5R37AI106878-07
2021-03-15,5R35GM131854-03
2021-03-15,2R01ES022606-06
2021-03-15,5R01NS082179-08
2021-03-15,2R01DA040621-06
2021-03-15,5R01DK119244-03
2021-03-15,2R01DK039949-39
2021-03-15,3R01AG050515-04S1
2021-03-15,1K08MH126166-01
2021-03-15,5R21AI148132-02
2021-03-15,5P50MH115838-04
2021-03-15,1R01CA261232-01
2021-03-15,5R01DK099134-08
2021-03-15,1F31GM142286-01
2021-03-15,1K23GM141463-01
2021-03-15,5R01EY010115-25
2021-03-15,1R01AI150931-01A1
2021-03-15,5K08DK123316-02
2021-03-15,5R01DK110186-05
2021-03-15,1R03EB031495-01
2021-03-15,5R01DA039865-07
2021-03-15,1R21MH126402-01
2021-03-15,1F32DK127679-01A1
2021-03-15,1R01DK127908-01A1
2021-03-15,5R01EY021514-08
2021-03-15,5UG1DA040309-07
2021-03-15,7R01CA200859-06
2021-03-15,5U01TR002626-03
2021-03-15,5R01MD011609-05
2021-03-15,5R01MD012243-04
2021-03-15,5R01GM136945-02
2021-03-15,5P50MD015706-07
2021-03-15,5P50MD015706-07
2021-03-15,5R01NS107550-03
2021-03-15,5P50MD015706-07
2021-03-15,7R21AI152394-02
2021-03-15,5P50MD015706-07
2021-03-15,5P30DK120531-03
2021-03-15,5R01HL045638-33
2021-03-15,5R37CA226771-04
2021-03-15,5R01EY029808-03
2021-03-15,1R03DE029825-01A1
2021-03-15,1R21AI156332-01
2021-03-15,5R01MD013609-04
2021-03-15,5P30DK120531-03
2021-03-15,1F31HD106261-01
2021-03-15,1R21ES033049-01
2021-03-15,1R03TR003700-01
2021-03-15,1R03DA053541-01
2021-03-15,1R01HL149998-01A1
2021-03-15,2R01HL104165-10
2021-03-15,3R01DK115655-03S1
2021-03-15,5D43TW010919-04
2021-03-15,5P30DK120531-03
2021-03-15,5P30DK120531-03
2021-03-15,5R01HD099174-02
2021-03-15,5R01MD013558-05
2021-03-15,1IK6BX005646-01
2021-03-15,5R01MH115027-04
2021-03-15,5R01HD097187-03
2021-03-15,7R21MH116684-03
2021-03-15,5R01AI052474-17
2021-03-15,5R01NS084957-09
2021-03-15,5U19AI142742-03
2021-03-15,5R01GM102515-07
2021-03-15,2R01CA193994-06A1
2021-03-15,1R01MH124965-01
2021-03-15,2K12HD087023-07
2021-03-15,5R01EY029745-03
2021-03-15,1R01HL157456-01
2021-03-15,5R01AI150282-02
2021-03-15,5K25AG061282-03
2021-03-15,5R01HL152160-02
2021-03-15,1R01AI161296-01
2021-03-15,1R01CA259011-01
2021-03-15,5R01CA248323-02
2021-03-15,5R01EY031318-02
2021-03-15,5U54MD013376-03
2021-03-15,5U19AI142742-03
2021-03-15,1IK6BX005690-01
2021-03-15,1R01NS117515-01A1
2021-03-15,5R01HL147031-03
2021-03-15,1R01HD102487-01A1
2021-03-15,5R01EY022122-08
2021-03-15,5R21HD101781-02
2021-03-15,5R01DE027736-04
2021-03-15,3F31DC017370-03S1
2021-03-15,5R01NS102227-05
2021-03-15,5R01CA215452-05
2021-03-15,5R01AI148431-02
2021-03-15,5U01CA225753-04
2021-03-15,1R01HL157019-01
2021-03-15,1F31MH126569-01
2021-03-15,5R01HL144552-03
2021-03-15,1R03HD100883-01A1
2021-03-15,1K08HL157616-01
2021-03-15,1R01CA248112-01A1
2021-03-15,5R01MH111758-05
2021-03-15,1R01DA051671-01A1
2021-03-15,5R01NS102190-04
2021-03-15,5R01EY010329-27
2021-03-15,5U54MD013376-03
2021-03-15,9R01CA253230-05A1
2021-03-15,5R01NS112200-03
2021-03-15,5K23EY029763-03
2021-03-15,1R01GM137090-01A1
2021-03-15,1R01HL155417-01
2021-03-15,5R35GM126943-04
2021-03-15,5F31EY030746-02
2021-03-15,2R01AG050603-06
2021-03-15,5U54MD013376-03
2021-03-15,1R01AI155680-01A1
2021-03-15,5R01EY029693-03
2021-03-15,1R01HL155717-01
2021-03-15,5P30DK120531-03
2021-03-15,1R21AI156536-01
2021-03-15,5R01NS105796-04
2021-03-15,5R01DK118421-03
2021-03-15,1T32GM140911-01
2021-03-15,5P30DK120531-03
2021-03-15,5R01EY017836-14
2021-03-15,1R21EB030171-01A1
2021-03-15,1R01HL153397-01A1
2021-03-15,5R01AG058256-04
2021-03-15,5R01HL141255-03
2021-03-15,1R21ES032606-01A1
2021-03-15,5R03DA049998-02
2021-03-15,1R01CA255432-01
2021-03-15,5U54MD013376-03
2021-03-15,5U54MD013376-03
2021-03-15,1R01NR019594-01
2021-03-15,5R01NS074980-10
2021-03-15,5K99EY030553-02
2021-03-15,5R01DE028563-03
2021-03-15,1R01HL157216-01
2021-03-15,5R03HD100916-02
2021-03-15,5R01GM127462-04
2021-03-15,5P41GM118217-03
2021-03-15,5R01AI144022-03
2021-03-15,1R43MH125486-01
2021-03-15,5R01CA215151-04
2021-03-15,5P41GM118217-03
2021-03-15,5R01GM124089-04
2021-03-15,5R35GM136300-02
2021-03-15,5R01AI130209-05
2021-03-15,2K12HD001399-21
2021-03-15,5R33MH112360-05
2021-03-15,3R44TR001596-04S1
2021-03-15,1R03DA054712-01
2021-03-15,1IK6BX005647-01
2021-03-15,5R01GM136882-02
2021-03-15,5K07CA225404-04
2021-03-15,1IK6BX005714-01
2021-03-15,5P30DK120531-03
2021-03-15,5K08AI150996-02
2021-03-15,5R01DK116873-04
2021-03-15,5P50MH115838-04
2021-03-15,5R01AG056648-04
2021-03-15,5R37AI051174-20
2021-03-15,5K08CA237619-02
2021-03-15,5R01CA230742-03
2021-03-15,5R01CA245699-02
2021-03-15,1R03CA259649-01
2021-03-15,5R01EY030075-02
2021-03-15,5R01DA042069-05
2021-03-15,5R21CA243701-02
2021-03-15,5F32HD101302-02
2021-03-15,5R01ES016486-19
2021-03-15,5R35GM122530-05
2021-03-15,5R01AG058812-04
2021-03-15,5R01EY028584-03
2021-03-15,5U19AI142742-03
2021-03-15,5U54MD013376-03
2021-03-15,5R01HL142084-04
2021-03-15,5R01HL146802-03
2021-03-15,1R21AR077768-01A1
2021-03-15,5R01CA232604-03
2021-03-15,1R21ES032344-01A1
2021-03-15,1R21HD102790-01A1
2021-03-15,1R21AI160610-01
2021-03-15,1R21AI156391-01
2021-03-15,3F32GM134572-01A1S1
2021-03-15,5R33CA225498-03
2021-03-15,1F31HL156431-01
2021-03-15,5U19AI142742-03
2021-03-15,1R21DA053496-01
2021-03-15,5R01AI152358-02
2021-03-15,1R25MH125758-01
2021-03-15,7R01GM098771-10
2021-03-15,5R01AG058690-04
2021-03-15,5R35GM122517-05
2021-03-15,5R01CA214912-04
2021-03-15,5R01EY027924-04
2021-03-15,5R01DK116669-03
2021-03-15,5R37HD027056-29
2021-03-15,5U19AI142742-03
2021-03-15,1R01HL153835-01A1
2021-03-15,5R21DK122297-02
2021-03-15,5R01MD013565-04
2021-03-15,5R01DK120680-02
2021-03-15,1R01GM138889-01A1
2021-03-15,5R01DK114158-04
2021-03-15,5K08DK110421-06
2021-03-15,5R01AI145436-02
2021-03-15,1R34MH125790-01A1
2021-03-15,5R01NS105783-04
2021-03-15,5U54MD013376-03
2021-03-15,5U01CA212007-04
2021-03-15,1R03CA252793-01A1
2021-03-15,1R03DA053418-01
2021-03-15,5R01CA197313-07
2021-03-15,5R01EY019465-11
2021-03-15,5R01MD013623-04
2021-03-15,5R01EY013692-17
2021-03-15,1R01CA251470-01A1
2021-03-15,5R01AG033720-11
2021-03-15,5R01HL141217-03
2021-03-15,5R01CA220376-04
2021-03-15,5R01NS111019-02
2021-03-15,5K08DK125880-02
2021-03-15,5R01AI141952-02
2021-03-15,1K08HL157654-01
2021-03-15,5R01AR071369-05
2021-03-15,5P30DK120531-03
2021-03-15,5R01GM130612-03
2021-03-15,1R01DK128871-01
2021-03-15,5R01GM123068-05
2021-03-15,5D43TW007585-12
2021-03-15,3R01NS114413-02S1
2021-03-15,1R01AI156084-01
2021-03-15,5R01HL146158-03
2021-03-15,1R01AI161841-01
2021-03-15,5R01EY022936-09
2021-03-15,5R01MH120991-02
2021-03-15,1F32HG011817-01
2021-03-15,5UG1CA233338-03
2021-03-15,5K08CA248710-02
2021-03-15,5R25MH119868-03
2021-03-15,5F30DA050423-02
2021-03-15,5P50MH115838-04
2021-03-15,5P50MH115838-04
2021-03-15,5U01AI136994-03
2021-03-15,1R03CA252144-01A1
2021-03-15,1R01ES031796-01A1
2021-03-15,5T90AT008544-07
2021-03-15,1R21AI160172-01
2021-03-15,1IK6BX005691-01
2021-03-15,5R01HD093778-04
2021-03-15,1R01HL157038-01
2021-03-15,1R01HL151559-01A1
2021-03-15,5R01DK115492-04
2021-03-15,5R01AG054215-05
2021-03-15,1R01MH126676-01A1
2021-03-15,5U01CA213140-03
2021-03-15,5R35GM122595-05
2021-03-15,2R01AI109023-06
2021-03-15,1R21AI151334-01A1
2021-03-15,5R01NS095809-06
2021-03-15,5R37CA214679-04
2021-03-15,5R01EY005864-31
2021-03-15,5K99HD101657-02
2021-03-15,5R01DC018003-02
2021-03-15,5R01DK015658-49
2021-03-15,1K23HL157750-01
2021-03-15,1R21AI151522-01A1
2021-03-15,5R01EY027411-05
2021-03-15,5K01AG054615-05
2021-03-15,5R01HL151392-02
2021-03-15,1R21DC018948-01A1
2021-03-15,5R01GM127595-04
2021-03-15,5R01HL151223-02
2021-03-15,1R01CA260666-01
2021-03-15,1R35GM140892-01
2021-03-15,5R01CA166413-08
2021-03-15,5R01DK124220-02
2021-03-15,5R01HL147942-02
2021-03-15,5R01AI116525-06
2021-03-15,5R21AI146442-02
2021-03-15,5R01HL138181-04
2021-03-15,5R25MH055929-25
2021-03-15,5R01AG039547-10
2021-03-15,5F30CA236112-03
2021-03-15,5K23HL149991-02
2021-03-15,1R01AI158687-01
2021-03-15,5P50MH115838-04
2021-03-15,5R01LM013204-02
2021-03-15,1R21ES032117-01A1
2021-03-15,5F32HL142243-03
2021-03-15,5R01EY030283-02
2021-03-15,1R34MH124799-01
2021-03-15,5R21HD102172-02
2021-03-15,1R01CA244360-01A1
2021-03-15,1RF1MH125928-01
2021-03-15,5R01CA238392-02
2021-03-15,1R01DK125573-01A1
2021-03-15,5R01HL147059-03
2021-03-15,7R01NS100023-07
2021-03-15,1R01CA260857-01
2021-03-15,5R01DK067536-16
2021-03-15,5R01EY027746-05
2021-03-15,5R01DK117854-03
2021-03-15,5R21AI151259-02
2021-03-15,5R01DE026728-04
2021-03-15,5R01EY017863-12
2021-03-15,5R01HL144661-03
2021-03-15,5R01DK051406-23
2021-03-15,5R01HL148158-03
2021-03-15,5R01EY027759-05
2021-03-15,5R01HL141817-04
2021-03-15,5R01NS050915-17
2021-03-15,5R01DK124182-02
2021-03-15,5U01DA036267-09
2021-03-15,1T32GM141862-01
2021-03-15,5R01DK114793-04
2021-03-15,5P50MD015706-07
2021-03-15,5F31NS117053-02
2021-03-15,5P50MD015706-07
2021-03-15,5R01NS110869-03
2021-03-15,3R01AG053961-04S2
2021-03-15,5R35GM131916-03
2021-03-15,1R37CA258376-01
2021-03-15,1RF1MH123245-01A1
2021-03-15,5R01EY029397-04
2021-03-15,5R01NS101986-05
2021-03-15,5R01NS107512-03
2021-03-15,1R01AI161020-01
2021-03-15,5P50MH115838-04
2021-03-15,3F32DC016788-03S1
2021-03-15,1F31NS118881-01A1
2021-03-15,1R01HL155760-01
2021-03-15,2R01GM067945-18
2021-03-15,1R01HL152439-01A1
2021-03-15,5R01DK124321-02
2021-03-15,5P50MD015706-07
2021-03-15,5R35GM131835-03
2021-03-15,5U54MD013376-03
2021-03-15,5R01CA225680-04
2021-03-15,1F31AR077381-01A1
2021-03-15,5R01MD013299-04
2021-03-15,1R01AI148122-01A1
2021-03-15,5R01MD014120-02
2021-03-15,5R01HL151680-02
2021-03-15,5P41GM118217-03
2021-03-15,2R01NS094219-06
2021-03-15,1R01NS121130-01
2021-03-15,5R01NS115797-02
2021-03-15,1K99CA252009-01A1
2021-03-15,1R21AI159764-01
2021-03-15,5R37AG047182-07
2021-03-15,1IK6BX005649-01
2021-03-15,4R37NS098660-05
2021-03-16,5P42ES023716-05
2021-03-16,5R01CA225629-04
2021-03-16,5R35GM136387-02
2021-03-16,5R03HD099390-02
2021-03-16,7R01AI058145-15
2021-03-16,5F31DK121477-03
2021-03-16,7R01AI147777-03
2021-03-16,1R21DC018616-01A1
2021-03-16,5F30DA048543-03
2021-03-16,5R35GM131715-03
2021-03-16,1R21NS121805-01
2021-03-16,5R01AI152476-02
2021-03-16,5R01CA231857-03
2021-03-16,1R01CA251221-01A1
2021-03-16,5R01DC005987-18
2021-03-16,1R21AI153594-01A1
2021-03-16,5R01DC003806-23
2021-03-16,5R01DK121003-03
2021-03-16,1P41EB028744-01A1
2021-03-16,5K01DK120782-02
2021-03-16,5R01CA169175-08
2021-03-16,2R01CA213158-05
2021-03-16,5R21DK121262-02
2021-03-16,1R35GM141517-01
2021-03-16,1F31HL154703-01A1
2021-03-16,3R43NS117234-01S1
2021-03-16,5R25DK101390-08
2021-03-16,5R01NS114561-02
2021-03-16,1R21DA052801-01
2021-03-16,5K01AG054751-04
2021-03-16,1P41EB028744-01A1
2021-03-16,5K23HD096973-03
2021-03-16,1R01AI153124-01A1
2021-03-16,5R01MH115304-04
2021-03-16,5P42ES027704-05
2021-03-16,5P42ES027704-05
2021-03-16,5P42ES027704-05
2021-03-16,5P42ES027704-05
2021-03-16,1P41EB028744-01A1
2021-03-16,1R01GM141088-01
2021-03-16,5R01CA225837-04
2021-03-16,5R01GM107625-08
2021-03-16,1K08NS121599-01
2021-03-16,5P42ES027704-05
2021-03-16,5P42ES023716-05
2021-03-16,5F31HD097872-03
2021-03-16,5R01AI019844-38
2021-03-16,2P30DK056350-21
2021-03-16,2P30DK056350-21
2021-03-16,5R01GM135379-02
2021-03-16,5U54MD000507-19
2021-03-16,5U54MD000507-19
2021-03-16,5U54MD000507-19
2021-03-16,5R01AI144464-03
2021-03-16,5P42ES027704-05
2021-03-16,5R01DK113642-05
2021-03-16,5R01HD090927-05
2021-03-16,5R01DE026730-05
2021-03-16,5R21DA049241-03
2021-03-16,5R03AG067062-02
2021-03-16,1F31NS122443-01
2021-03-16,5SC2DA052119-02
2021-03-16,5K01MH116325-04
2021-03-16,5R01NS117597-02
2021-03-16,5K01DK121861-02
2021-03-16,5R01DK117475-04
2021-03-16,5P42ES027704-05
2021-03-16,1K23DA051406-01A1
2021-03-16,5R01DK088244-10
2021-03-16,5R01HD095832-03
2021-03-16,5R01AR077023-02
2021-03-16,5R01ES031615-02
2021-03-16,1F32DK128865-01
2021-03-16,1F31GM142294-01
2021-03-16,5P42ES023716-05
2021-03-16,5P42ES023716-05
2021-03-16,5D71TW011252-02
2021-03-16,5R01NS092597-06
2021-03-16,1R01NS121374-01
2021-03-16,5R01GM137213-02
2021-03-16,1R21ES032910-01
2021-03-16,5R01EB023968-03
2021-03-16,5K23DK110341-05
2021-03-16,5K99NS115919-02
2021-03-16,5R01DK124211-02
2021-03-16,5R01NS101108-05
2021-03-16,5R01DK124776-02
2021-03-16,1R03NS118239-01A1
2021-03-16,5R01GM123098-05
2021-03-16,5R01HL143297-03
2021-03-16,5R01CA208352-05
2021-03-16,5R01CA249190-02
2021-03-16,5P50HD068157-09
2021-03-16,5R01DE019412-14
2021-03-16,5K23AR073334-04
2021-03-16,1R01GM138682-01A1
2021-03-16,1R25DK128858-01
2021-03-16,2P30DK056350-21
2021-03-16,3R01DA041742-05S1
2021-03-16,5U01AI148069-02
2021-03-16,5R21AI144819-02
2021-03-16,5R01DK124854-02
2021-03-16,3R01HL145268-03S1
2021-03-16,5R35GM136397-02
2021-03-16,5R01CA238270-03
2021-03-16,1P41EB028744-01A1
2021-03-16,1R01HL157666-01
2021-03-16,2R01AI099250-05A1
2021-03-16,1R01CA260006-01
2021-03-16,1R01GM141018-01
2021-03-16,5R01CA215093-05
2021-03-16,7R01DE026279-05
2021-03-16,1K99CA259223-01
2021-03-16,2P30DK056350-21
2021-03-16,5K23DA046565-03
2021-03-16,5R01GM136904-03
2021-03-16,5R01DA045816-04
2021-03-16,5R37CA240914-02
2021-03-16,5R03DK124731-02
2021-03-16,5R01CA216354-05
2021-03-16,5U01CA240346-02
2021-03-16,5R01DC015252-05
2021-03-16,4R00AI141742-03
2021-03-16,5R01DK092255-09
2021-03-16,5R01HD098105-03
2021-03-16,5P42ES023716-05
2021-03-16,5P42ES023716-05
2021-03-16,5P42ES023716-05
2021-03-16,5P42ES023716-05
2021-03-16,1R15NS121884-01
2021-03-16,5F32HD098808-03
2021-03-16,5R01CA207222-05
2021-03-16,5R01HL151107-02
2021-03-16,5P50HD068157-09
2021-03-16,5R01DC003687-24
2021-03-16,5R01CA172382-09
2021-03-16,5R44HD102241-02
2021-03-16,5R35GM136321-02
2021-03-16,5R01NS042617-13
2021-03-16,7R01AI130186-05
2021-03-16,1P41EB028744-01A1
2021-03-16,5R01GM102146-09
2021-03-16,5R21AI146687-02
2021-03-16,5P42ES023716-05
2021-03-16,5K08DK125878-02
2021-03-16,5R01AI144126-02
2021-03-16,5R13EY030303-03
2021-03-16,5R01EB025268-05
2021-03-16,1R21NS118616-01A1
2021-03-16,3OT2HL156812-01S8
2021-03-16,5P42ES027704-05
2021-03-16,2P30DK056350-21
2021-03-16,1F30CA260977-01
2021-03-16,1R21HD105161-01
2021-03-16,5R21EB029739-02
2021-03-16,5K99GM137038-02
2021-03-16,5R01CA225103-04
2021-03-16,5R35GM131720-03
2021-03-16,5R01NS105804-03
2021-03-16,5R01NS117276-02
2021-03-16,5R01AI130043-05
2021-03-16,2P30DK056350-21
2021-03-16,5R01ES029357-28
2021-03-16,1R01GM139752-01
2021-03-16,5R33AI138280-04
2021-03-16,5F30DE029359-02
2021-03-16,5R01CA232593-03
2021-03-16,1R21AI161772-01
2021-03-16,5R01GM134088-02
2021-03-16,5R01NS102735-04
2021-03-16,5R01HD102474-02
2021-03-16,1R03CA259594-01
2021-03-16,5R01GM131200-03
2021-03-16,1R03CA259865-01
2021-03-16,5R01DK124428-02
2021-03-16,5U01DA041174-07
2021-03-16,5R01NS072381-11
2021-03-16,2P30DK056350-21
2021-03-16,5R01NS110823-03
2021-03-16,5R21DK122317-02
2021-03-16,1IK2BX005301-01A1
2021-03-16,5R01MD012236-04
2021-03-16,5U54MD000507-19
2021-03-16,5U54MD000507-19
2021-03-16,1R43HG011608-01
2021-03-16,5R01AG056610-05
2021-03-16,5P42ES027704-05
2021-03-16,1R21HD102630-01A1
2021-03-16,5R01NS105825-04
2021-03-16,5K08HS026965-02
2021-03-16,5R01HL129795-06
2021-03-16,5R01EB028752-02
2021-03-16,5R38HL143614-02
2021-03-16,1R01ES031940-01A1
2021-03-16,5R35GM136661-02
2021-03-16,5R01NS091031-07
2021-03-16,7R56DK124853-02
2021-03-16,1R01NS117757-01A1
2021-03-16,5F31HL151197-02
2021-03-16,5P50HD068157-09
2021-03-16,5R01DK100446-08
2021-03-16,5R01ES027859-05
2021-03-16,5R35GM122591-05
2021-03-16,5R01CA239604-03
2021-03-16,5R01DA039146-07
2021-03-16,5R01HD098978-03
2021-03-16,5U01DA041028-07
2021-03-16,5R01GM123193-06
2021-03-16,5U01CA236554-03
2021-03-16,5R44AI141282-04
2021-03-16,1R01AR078306-01
2021-03-16,5P50HD068157-09
2021-03-16,5R01CA230352-03
2021-03-16,5R01CA239235-03
2021-03-16,2R35GM118176-06
2021-03-16,1R21AI158947-01
2021-03-16,5R01AI142086-03
2021-03-16,5R01NS097547-05
2021-03-16,5F30DK125088-02
2021-03-16,1F31NR019925-01
2021-03-16,5R01HD088712-05
2021-03-16,1R01AR077056-01A1
2021-03-16,5R01GM040922-35
2021-03-16,5R01CA224763-04
2021-03-16,7R01HL114677-05
2021-03-16,5R01NS117458-02
2021-03-16,5R34MH115897-03
2021-03-16,1R01NS121223-01
2021-03-16,5P50HD068157-09
2021-03-16,5P50HD068157-09
2021-03-16,3R01MD013623-04S1
2021-03-16,5F31HL147404-03
2021-03-16,5R01NS108769-03
2021-03-16,5R21DA049530-02
2021-03-16,5F31CA224806-04X1
2021-03-16,5T35DK060444-18
2021-03-16,1R03ES032889-01
2021-03-16,5R01NS101362-05
2021-03-16,5R01HL151421-02
2021-03-16,5P42ES023716-05
2021-03-16,5U54MD000507-19
2021-03-16,5R01DC015827-06
2021-03-16,5K01DA048087-03
2021-03-16,5R01DC017126-03
2021-03-16,3R24AT001293-18S1
2021-03-16,2R01DK102950-06
2021-03-16,5R01AG062695-03
2021-03-16,5R01AI134749-04
2021-03-16,5R01DA046403-03
2021-03-16,1T34GM136492-01A1
2021-03-16,4R00NS111731-03
2021-03-16,1F32DK128985-01
2021-03-16,7R01HL144590-03
2021-03-16,5R01DE028741-02
2021-03-16,5R35GM131701-03
2021-03-16,1F31NR019919-01
2021-03-16,5R01AI144522-02
2021-03-16,5R01AG054484-04
2021-03-16,5R01CA250051-02
2021-03-16,1P41EB028744-01A1
2021-03-16,5R01HL141174-04
2021-03-16,5R01NS110863-03
2021-03-16,5R44AI152908-02
2021-03-16,5R03DE029541-02
2021-03-16,5R35GM122528-05
2021-03-16,1R03CA259903-01
2021-03-16,5R36MH120943-02
2021-03-16,5R01DE019420-13
2021-03-16,2P30DK056350-21
2021-03-16,5R13AG018327-20
2021-03-16,5K08DE026189-05
2021-03-16,1R35GM141794-01
2021-03-16,2R44DK112468-02
2021-03-16,5P42ES027704-05
2021-03-16,5R34MH118319-02
2021-03-16,1R21AI159040-01
2021-03-16,2R01CA120895-11A1
2021-03-16,1R01CA244645-01A1
2021-03-16,1R21AI156087-01A1
2021-03-16,1R21AI159212-01
2021-03-16,1R01CA256161-01A1
2021-03-16,5R01NS110771-03
2021-03-16,5R01HL142626-03
2021-03-16,5R35GM126994-04
2021-03-16,5R01CA241905-02
2021-03-16,1F32GM139371-01A1
2021-03-16,1F32NS121007-01
2021-03-16,7R01NS065874-12
2021-03-16,5R35GM136373-02
2021-03-16,1R03HD105079-01
2021-03-16,1R01CA261068-01
2021-03-16,1R01HD102680-01A1
2021-03-16,5R01HL151498-02
2021-03-16,1R01CA260340-01
2021-03-16,5R01AI102888-08
2021-03-16,5P42ES027704-05
2021-03-16,1R01HD103602-01
2021-03-16,1R01CA260132-01
2021-03-16,5R01NS111981-03
2021-03-16,5R01DE028531-03
2021-03-16,5R35GM126929-04
2021-03-16,5R01HL152756-02
2021-03-16,5P42ES027704-05
2021-03-16,5R01HL142049-03
2021-03-16,5SC1DA052120-02
2021-03-16,5R33CA246711-02
2021-03-16,5R35GM136404-02
2021-03-16,5R35NS111600-03
2021-03-16,5U01CA207532-05
2021-03-16,1R35GM141953-01
2021-03-16,1R43AI162278-01
2021-03-16,5R21DA047455-02
2021-03-16,5R01GM136711-02
2021-03-16,5R01DK116718-04
2021-03-16,5F31DA050435-02
2021-03-16,5R01NS112399-02
2021-03-16,2T32HD083185-06A1
2021-03-16,5R01DC008846-13
2021-03-16,5F32AI152971-02
2021-03-16,5R01DK121709-02
2021-03-16,5R13AA022858-08
2021-03-16,5K08NS102468-04
2021-03-16,1R03DA051677-01A1
2021-03-16,5R01HD098977-03
2021-03-16,5R01HD090007-05
2021-03-16,5F32DK122675-02
2021-03-16,5R25NS090985-07
2021-03-16,1R21AI160821-01
2021-03-16,5P42ES023716-05
2021-03-16,1R21NS121977-01
2021-03-16,5R21HD099533-02
2021-03-16,5R01CA207369-05
2021-03-16,1R21NS116337-01A1
2021-03-16,5R01MD013844-02
2021-03-16,5R35GM136235-02
2021-03-16,5K08AR073339-04
2021-03-17,5R01HD100542-02
2021-03-17,1R21AI157799-01
2021-03-17,5R01AG057901-04
2021-03-17,5R01AG051618-05
2021-03-17,5R01ES019217-09
2021-03-17,5F30CA239441-03
2021-03-17,5R21EB029179-02
2021-03-17,1R01AR077045-01A1
2021-03-17,5R01AG060477-03
2021-03-17,5R21DC018083-02
2021-03-17,5U19AI128741-05
2021-03-17,5R01AI099278-07
2021-03-17,5R01AG063846-02
2021-03-17,5R01MH116043-04
2021-03-17,5R01AG063743-02
2021-03-17,5F31AR074847-02
2021-03-17,5R01HD091972-05
2021-03-17,5R01DC015488-05
2021-03-17,1F32GM142145-01
2021-03-17,3UM1AI148576-02S1
2021-03-17,5R01AG067457-02
2021-03-17,5R35GM136211-02
2021-03-17,5R21EB029575-02
2021-03-17,5R01EB017755-07
2021-03-17,5R25GM130517-03
2021-03-17,1K99NS121273-01
2021-03-17,5K01AG055669-05
2021-03-17,5R01DK121298-03
2021-03-17,2U42OD010426-19
2021-03-17,5U19AI128741-05
2021-03-17,5U19AI128741-05
2021-03-17,5U19AI128741-05
2021-03-17,5P30AG066507-02
2021-03-17,3R01ES001332-43S1
2021-03-17,5R24OD030002-02
2021-03-17,3P30AG059307-03S2
2021-03-17,3P30CA012197-46S1
2021-03-17,5R44DA048668-03
2021-03-17,5R01DK048247-24
2021-03-17,5R01DE027738-04
2021-03-17,5P30AG066507-02
2021-03-17,1R01AI158501-01
2021-03-17,1R21AI155122-01A1
2021-03-17,5R35GM136308-02
2021-03-17,5R01NS110665-02
2021-03-17,1SC1GM140907-01
2021-03-17,1R01CA249329-01A1
2021-03-17,5R01GM131234-03
2021-03-17,5R01AG052488-05
2021-03-17,1R21GM140283-01A1
2021-03-17,5R21AR074743-02
2021-03-17,7R37HD041900-20
2021-03-17,1R03EB030321-01A1
2021-03-17,5R01AG064051-02
2021-03-17,5U01AI138318-04
2021-03-17,1R01AI158435-01
2021-03-17,2R44ES029898-02A1
2021-03-17,5R01AG063659-02
2021-03-17,1R01CA250025-01A1
2021-03-17,1R01AI148554-01A1
2021-03-17,5R35GM126907-04
2021-03-17,5I01BX000559-10
2021-03-17,5R44AI152737-02
2021-03-17,2R01ES023839-06
2021-03-17,5R01GM133157-03
2021-03-17,5K23DK114550-04
2021-03-17,5R37DA015014-19
2021-03-17,1R01HD103676-01
2021-03-17,5P50HD055764-14
2021-03-17,5R21OD028774-02
2021-03-17,7R01AG065992-03
2021-03-17,5R01HS026912-02
2021-03-17,5K01AG061263-03
2021-03-17,5K23HD096046-03
2021-03-17,5R01HS024958-05
2021-03-17,5R01AI143723-02
2021-03-17,5R01AG062634-03
2021-03-17,5K08NS116651-02
2021-03-17,5R35GM131705-03
2021-03-17,5R44GM112181-04
2021-03-17,5F30HL146089-03
2021-03-17,5R01GM127953-04
2021-03-17,5K01AG061230-03
2021-03-17,5R21AI150566-02
2021-03-17,5R01AG064016-02
2021-03-17,1R21AI154680-01A1
2021-03-17,5R01NR018481-03
2021-03-17,2U42OD010426-19
2021-03-17,5R34DA047598-03
2021-03-17,5R03AI151525-02
2021-03-17,5R01AG064231-02
2021-03-17,1F32GM139306-01A1
2021-03-17,5R01CA228308-04
2021-03-17,1R21AI154055-01A1
2021-03-17,5R35GM127000-04
2021-03-17,1K25HD101686-01A1
2021-03-17,1D43TW011809-01
2021-03-17,1F30CA261090-01
2021-03-17,5K01AG057836-04
2021-03-17,5R01HL151419-02
2021-03-17,5R01EB026901-03
2021-03-17,5R01AG059721-03
2021-03-17,5R01CA247970-02
